I.D,x-coord,y-coord,Attraction points_Proximity,Attraction points_Availability,Performing art_Proximity,Performing art_Availability,Cinemas_Proximity,Cinemas_Availability,Cafes_Proximity,Cafes_Availability,Restaurants_Proximity,Restaurants_Availability,Time_0,Time_1,Time_2,Time_3,Time_4,Time_5
171,13403.495,11107.95,0.62069,0.777778,0.815217,0.666667,0.759259,0.75,0.963636,0.157676,0.863636,0.214365,1,1,1,1,1,1
172,13503.42,11111.23,0.609195,0.777778,0.804348,0.666667,0.759259,0.75,0.981818,0.175311,0.909091,0.228285,1,1,1,1,1,1
173,13603.345,11114.51,0.597701,0.777778,0.793478,0.666667,0.740741,0.75,0.981818,0.133817,0.954545,0.200445,0,0,0.117647,0.710526,0.805556,0.035714
174,13703.27,11117.79,0.586207,0.777778,0.782609,0.666667,0.731481,0.75,0.963636,0.093361,0.954545,0.149777,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
175,13803.195,11121.07,0.563218,0.777778,0.771739,0.666667,0.722222,0.75,0.945455,0.088174,0.909091,0.134744,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
176,13903.125,11124.35,0.551724,0.777778,0.75,0.666667,0.703704,0.75,0.945455,0.084025,0.954545,0.123051,1,1,1,1,1,1
177,14003.05,11127.63,0.551724,0.777778,0.73913,0.666667,0.694444,0.75,0.981818,0.084025,1,0.120824,1,1,0.970588,0.921053,0.916667,0.964286
178,14102.975,11130.91,0.574713,0.855556,0.728261,0.666667,0.685185,0.75,1,0.072614,1,0.113029,1,1,1,1,1,1
179,14202.9,11134.195,0.563218,0.811111,0.717391,0.666667,0.675926,0.75,0.963636,0.047718,0.954545,0.097996,0.875,0.875,0.889706,0.963816,0.975694,0.879464
180,14302.825,11137.475,0.563218,0.777778,0.706522,0.666667,0.666667,0.75,0.945455,0.041494,0.909091,0.083519,0.875,0.875,0.889706,0.963816,0.975694,0.879464
181,14402.755,11140.755,0.505747,0.777778,0.684783,0.666667,0.657407,0.75,0.909091,0.020747,0.772727,0.050111,1,1,1,1,1,1
182,14702.53,11150.595,0.54023,0.722222,0.641304,0.566667,0.62037,0.625,0.836364,0.010373,0.636364,0.028396,0.75,0.75,0.779412,0.927632,0.951389,0.758929
183,14802.455,11153.875,0.505747,0.666667,0.630435,0.466667,0.611111,0.625,0.818182,0.003112,0.545455,0.007238,1,1,1,1,1,1
184,14902.385,11157.155,0.494253,0.666667,0.630435,0.466667,0.601852,0.625,0.8,0,0.545455,0.00167,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
185,15002.31,11160.435,0.494253,0.666667,0.608696,0.466667,0.592593,0.5125,0.781818,0,0.454545,0,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
186,15102.235,11163.715,0.482759,0.666667,0.597826,0.446667,0.574074,0.4375,0.763636,0,0.409091,0,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
187,15901.645,11189.96,0.563218,0.666667,0.565217,0.2,0.509259,0,0.618182,0,0.681818,0.011693,0.95,0.95,0.955882,0.985526,0.990278,0.951786
188,16001.575,11193.24,0.551724,0.666667,0.554348,0.2,0.490741,0,0.6,0,0.636364,0.005568,0.95,0.95,0.955882,0.985526,0.990278,0.951786
189,16301.355,11203.08,0.517241,0.666667,0.521739,0.16,0.462963,0,0.545455,0,0.5,0,0.95,0.95,0.955882,0.985526,0.990278,0.951786
190,16401.28,11206.365,0.505747,0.666667,0.51087,0.12,0.453704,0,0.527273,0,0.454545,0,0.95,0.95,0.955882,0.985526,0.990278,0.951786
191,16501.205,11209.645,0.494253,0.666667,0.5,0.066667,0.453704,0,0.509091,0,0.409091,0,0.95,0.95,0.955882,0.985526,0.990278,0.951786
192,16701.06,11216.205,0.471264,0.666667,0.478261,0.066667,0.425926,0,0.472727,0,0.318182,0,0.95,0.95,0.955882,0.985526,0.990278,0.951786
193,16900.915,11222.765,0.505747,0.666667,0.695652,0.133333,0.398148,0,0.509091,0,0.590909,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
194,17000.84,11226.045,0.551724,0.666667,0.717391,0.133333,0.388889,0,0.527273,0,0.636364,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
195,17100.765,11229.325,0.551724,0.666667,0.728261,0.133333,0.37963,0,0.545455,0,0.681818,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
196,17200.695,11232.605,0.563218,0.6,0.75,0.133333,0.37963,0,0.581818,0,0.772727,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
197,17300.62,11235.885,0.563218,0.577778,0.76087,0.133333,0.37037,0,0.6,0,0.818182,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
198,17800.255,11252.285,0.45977,0.444444,0.793478,0.133333,0.259259,0,0.545455,0,0.545455,0.002784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
199,17900.185,11255.565,0.471264,0.444444,0.804348,0.133333,0.259259,0,0.545455,0,0.545455,0.00167,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
200,18000.11,11258.845,0.471264,0.444444,0.815217,0.133333,0.268519,0,0.563636,0,0.590909,0.006125,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
201,18100.035,11262.13,0.482759,0.511111,0.826087,0.133333,0.25,0,0.6,0,0.636364,0.018931,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
202,18199.965,11265.41,0.494253,0.544444,0.847826,0.133333,0.240741,0,0.618182,0,0.727273,0.026726,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
203,18299.89,11268.69,0.494253,0.555556,0.858696,0.133333,0.240741,0,0.636364,0,0.772727,0.02784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
204,18399.815,11271.97,0.505747,0.555556,0.869565,0.133333,0.231481,0,0.654545,0,0.818182,0.02784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
205,18499.745,11275.25,0.505747,0.555556,0.869565,0.133333,0.231481,0,0.672727,0,0.863636,0.02784,1,1,1,1,1,1
206,18599.675,11278.53,0.494253,0.555556,0.880435,0.133333,0.222222,0,0.654545,0,0.863636,0.028396,1,1,1,1,1,1
207,18699.6,11281.815,0.482759,0.466667,0.891304,0.133333,0.194444,0,0.636364,0,0.818182,0.032294,1,1,1,1,1,1
208,18799.525,11285.095,0.471264,0.444444,0.891304,0.133333,0.203704,0,0.636364,0,0.863636,0.039532,1,1,1,1,1,1
209,18899.455,11288.375,0.45977,0.444444,0.902174,0.133333,0.194444,0,0.636364,0,0.818182,0.051225,1,1,1,1,1,1
210,18999.385,11291.655,0.45977,0.444444,0.902174,0.133333,0.185185,0,0.654545,0,0.772727,0.055679,0.996599,0.993056,0.666667,0.666667,0.666667,0.821429
211,19099.31,11294.935,0.448276,0.366667,0.891304,0.133333,0.175926,0,0.636364,0,0.772727,0.046214,0.75,0.75,0.779412,0.927632,0.951389,0.758929
212,19199.235,11298.215,0.45977,0.333333,0.902174,0.133333,0.166667,0,0.654545,0,0.818182,0.052895,0.75,0.75,0.779412,0.927632,0.951389,0.758929
213,19299.165,11301.495,0.45977,0.333333,0.902174,0.133333,0.148148,0,0.672727,0,0.909091,0.052895,1,1,1,1,1,1
214,19399.095,11304.775,0.436782,0.333333,0.880435,0.133333,0.12963,0,0.672727,0,0.909091,0.022272,1,1,1,1,1,1
215,11508.195,10945.695,0.862069,0.777778,0.934783,0.8,0.916667,0.75,0.981818,0.425311,0.954545,0.868597,1,0.994792,0.808824,0.75,0.75,0.5
216,11608.12,10948.975,0.804598,0.777778,0.923913,0.8,0.907407,0.875,0.963636,0.242739,0.954545,0.616927,1,0.994792,0.808824,0.75,0.75,0.5
217,11708.045,10952.255,0.827586,0.777778,0.934783,0.8,0.916667,0.875,0.981818,0.338174,1,0.762806,0.8,0.8,0.823529,0.942105,0.961111,0.807143
218,11807.97,10955.535,0.816092,0.777778,0.945652,0.8,0.907407,0.875,0.981818,0.313278,0.954545,0.705457,1,0.994792,0.808824,0.75,0.75,0.5
219,11907.895,10958.815,0.804598,0.777778,0.956522,0.793333,0.907407,0.875,0.981818,0.359959,0.954545,0.723274,1,0.994792,0.808824,0.75,0.75,0.5
220,12007.82,10962.095,0.793103,0.777778,0.967391,0.733333,0.898148,0.875,0.981818,0.358921,1,0.655902,1,0.994792,0.808824,0.75,0.75,0.5
221,12107.745,10965.375,0.793103,0.877778,0.967391,0.733333,0.888889,0.875,0.963636,0.346473,0.954545,0.615256,1,0.994792,0.808824,0.75,0.75,0.5
222,12207.67,10968.655,0.770115,0.811111,0.956522,0.733333,0.87037,0.875,0.945455,0.308091,1,0.551225,1,0.994792,0.808824,0.75,0.75,0.5
223,12307.595,10971.935,0.758621,0.844444,0.956522,0.733333,0.861111,0.875,0.963636,0.295643,0.954545,0.536748,1,0.994792,0.808824,0.75,0.75,0.5
224,12407.52,10975.22,0.758621,0.777778,0.923913,0.733333,0.851852,0.8375,0.909091,0.276971,0.954545,0.403118,1,0.994792,0.808824,0.75,0.75,0.5
225,12507.445,10978.5,0.758621,0.777778,0.934783,0.733333,0.851852,0.8375,0.945455,0.255187,0.954545,0.435412,1,1,1,1,1,1
226,12607.37,10981.78,0.735632,0.777778,0.923913,0.733333,0.833333,0.8375,0.945455,0.252075,0.954545,0.428174,1,1,1,1,1,1
227,12707.295,10985.06,0.735632,0.777778,0.923913,0.733333,0.842593,0.875,0.945455,0.259336,0.954545,0.461581,0.994898,0.989583,0.5,0.5,0.5,0.732143
228,12807.22,10988.34,0.689655,0.777778,0.891304,0.733333,0.824074,0.775,0.945455,0.213693,0.909091,0.270601,0.994898,0.989583,0.5,0.5,0.5,0.732143
229,12907.145,10991.62,0.701149,0.777778,0.902174,0.733333,0.833333,0.875,0.981818,0.256224,0.954545,0.31069,1,0.994792,0.808824,0.75,0.75,0.5
230,13007.075,10994.9,0.678161,0.777778,0.880435,0.733333,0.814815,0.75,0.963636,0.231328,0.954545,0.283964,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
231,13107,10998.18,0.666667,0.777778,0.869565,0.733333,0.805556,0.75,0.945455,0.20332,0.909091,0.251114,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
232,13206.925,11001.46,0.643678,0.777778,0.858696,0.733333,0.796296,0.75,0.945455,0.159751,0.818182,0.237194,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
233,13306.85,11004.745,0.632184,0.777778,0.836957,0.733333,0.777778,0.75,0.963636,0.165975,0.863636,0.221604,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
234,13406.775,11008.025,0.62069,0.777778,0.826087,0.713333,0.768519,0.75,0.981818,0.161826,0.863636,0.221047,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
235,13506.7,11011.305,0.609195,0.777778,0.815217,0.686667,0.759259,0.75,0.981818,0.159751,0.909091,0.221047,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
236,13606.625,11014.585,0.597701,0.777778,0.793478,0.666667,0.75,0.75,0.981818,0.122407,0.954545,0.19265,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
237,13706.555,11017.865,0.586207,0.777778,0.782609,0.666667,0.731481,0.75,0.981818,0.096473,0.954545,0.154788,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
238,13806.475,11021.145,0.563218,0.777778,0.771739,0.666667,0.722222,0.75,0.963636,0.091286,0.954545,0.138641,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
239,13906.405,11024.425,0.551724,0.777778,0.76087,0.666667,0.712963,0.75,0.945455,0.080913,0.954545,0.128619,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
240,14006.33,11027.705,0.54023,0.777778,0.75,0.666667,0.703704,0.75,0.963636,0.074689,0.954545,0.128062,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
241,14106.255,11030.985,0.563218,0.777778,0.728261,0.666667,0.685185,0.75,0.981818,0.078838,1,0.112472,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
242,14206.18,11034.265,0.551724,0.777778,0.717391,0.666667,0.675926,0.75,0.963636,0.047718,0.909091,0.110802,0.875,0.875,0.889706,0.963816,0.975694,0.879464
243,14605.885,11047.385,0.528736,0.666667,0.663043,0.6,0.62963,0.625,0.872727,0.010373,0.681818,0.030624,0.75,0.75,0.779412,0.927632,0.951389,0.758929
244,14805.735,11053.95,0.505747,0.666667,0.641304,0.526667,0.611111,0.625,0.836364,0.010373,0.590909,0.012806,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
245,14905.665,11057.23,0.505747,0.666667,0.630435,0.473333,0.601852,0.625,0.8,0.002075,0.545455,0.002227,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
246,15005.59,11060.51,0.494253,0.666667,0.619565,0.466667,0.592593,0.575,0.781818,0,0.5,0,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
247,15105.515,11063.79,0.482759,0.666667,0.608696,0.466667,0.583333,0.5,0.763636,0,0.454545,0,1,1,1,1,1,1
248,15705.075,11083.475,0.494253,0.666667,0.532609,0.2,0.518519,0,0.636364,0,0.409091,0.000557,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
249,15805,11086.755,0.517241,0.666667,0.554348,0.2,0.509259,0,0.618182,0,0.5,0.006125,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
250,15904.925,11090.035,0.471264,0.666667,0.554348,0.2,0.490741,0,0.6,0,0.318182,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
251,16004.855,11093.315,0.45977,0.666667,0.565217,0.2,0.481481,0,0.581818,0,0.272727,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
252,16104.78,11096.595,0.45977,0.666667,0.576087,0.2,0.481481,0,0.563636,0,0.272727,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
253,16204.705,11099.875,0.448276,0.666667,0.586957,0.2,0.472222,0,0.545455,0,0.227273,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
254,16304.635,11103.155,0.436782,0.666667,0.597826,0.2,0.462963,0,0.527273,0,0.181818,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
255,16404.56,11106.435,0.425287,0.666667,0.608696,0.14,0.453704,0,0.509091,0,0.227273,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
256,16504.485,11109.715,0.436782,0.666667,0.630435,0.133333,0.435185,0,0.472727,0,0.318182,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
257,16604.415,11112.995,0.436782,0.666667,0.641304,0.133333,0.425926,0,0.472727,0,0.363636,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
258,16704.34,11116.275,0.448276,0.666667,0.641304,0.133333,0.425926,0,0.454545,0,0.363636,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
259,16904.195,11122.835,0.505747,0.666667,0.706522,0.133333,0.407407,0,0.509091,0,0.636364,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
260,17004.12,11126.115,0.54023,0.666667,0.717391,0.133333,0.398148,0,0.527273,0,0.681818,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
261,17104.045,11129.395,0.54023,0.666667,0.728261,0.133333,0.398148,0,0.563636,0,0.727273,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
262,17203.975,11132.675,0.551724,0.666667,0.73913,0.133333,0.388889,0,0.581818,0,0.772727,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
263,17303.9,11135.955,0.54023,0.644444,0.75,0.133333,0.37963,0,0.581818,0,0.818182,0.011136,0.95,0.95,0.955882,0.985526,0.990278,0.951786
264,17803.535,11152.36,0.448276,0.444444,0.793478,0.133333,0.259259,0,0.563636,0,0.590909,0.005568,1,1,1,1,1,1
265,18003.39,11158.925,0.471264,0.444444,0.804348,0.133333,0.277778,0,0.6,0,0.636364,0.020045,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
266,18103.315,11162.205,0.45977,0.444444,0.815217,0.133333,0.259259,0,0.6,0,0.681818,0.023942,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
267,18203.245,11165.485,0.482759,0.444444,0.836957,0.133333,0.259259,0,0.636364,0,0.727273,0.02784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
268,18303.17,11168.765,0.482759,0.5,0.847826,0.133333,0.25,0,0.654545,0,0.818182,0.02784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
269,18403.095,11172.045,0.494253,0.555556,0.858696,0.133333,0.240741,0,0.672727,0,0.863636,0.02784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
270,18503.025,11175.325,0.494253,0.555556,0.858696,0.133333,0.240741,0,0.690909,0,0.863636,0.02784,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
271,18602.955,11178.605,0.482759,0.5,0.858696,0.133333,0.231481,0,0.690909,0,0.954545,0.02784,1,0.996528,0.872549,0.833333,0.833333,0.666667
272,18702.88,11181.885,0.471264,0.444444,0.869565,0.133333,0.212963,0,0.672727,0,0.954545,0.030624,0.833333,0.833333,0.852941,0.951754,0.967593,0.839286
273,18802.805,11185.165,0.45977,0.444444,0.880435,0.133333,0.212963,0,0.654545,0,0.909091,0.033408,0.833333,0.833333,0.852941,0.951754,0.967593,0.839286
274,19102.59,11195.005,0.436782,0.333333,0.880435,0.133333,0.157407,0,0.636364,0,0.818182,0.033964,0.75,0.75,0.779412,0.927632,0.951389,0.758929
275,19202.515,11198.285,0.448276,0.333333,0.891304,0.133333,0.148148,0,0.636364,0,0.909091,0.044543,1,1,1,1,1,1
276,19502.3,11208.125,0.08046,0.111111,0.434783,0,0.009259,0,0.763636,0,0.954545,0.005568,1,1,1,1,1,1
277,19602.225,11211.405,0.08046,0.111111,0.423913,0,0,0,0.745455,0,0.954545,0.005568,1,1,1,1,1,1
278,11111.775,10832.645,0.91954,0.777778,0.978261,0.8,0.962963,0.75,0.963636,0.643154,0.954545,0.729399,1,0.999053,0.965241,0.954545,0.954545,0.909091
279,11411.55,10842.49,0.885057,0.888889,1,0.8,0.944444,0.875,0.981818,0.60166,1,0.874165,1,0.999053,0.965241,0.954545,0.954545,0.909091
280,11611.4,10849.05,0.83908,0.888889,0.923913,0.8,0.925926,0.875,0.963636,0.435685,1,0.863029,1,0.994792,0.808824,0.75,0.75,0.5
281,11711.325,10852.33,0.827586,0.844444,0.934783,0.8,0.925926,0.875,0.981818,0.394191,1,0.83853,1,0.994792,0.808824,0.75,0.75,0.5
282,11811.25,10855.61,0.816092,0.844444,0.945652,0.8,0.925926,0.875,0.981818,0.395228,0.954545,0.858575,1,0.994792,0.808824,0.75,0.75,0.5
283,11911.175,10858.89,0.804598,0.777778,0.956522,0.8,0.916667,0.875,0.981818,0.338174,1,0.728285,1,0.994792,0.808824,0.75,0.75,0.5
284,12011.1,10862.17,0.793103,0.777778,0.967391,0.733333,0.898148,0.875,0.981818,0.29668,1,0.651448,1,0.994792,0.808824,0.75,0.75,0.5
285,12111.025,10865.45,0.781609,0.888889,0.978261,0.733333,0.888889,0.875,0.981818,0.343361,0.954545,0.609688,1,0.994792,0.808824,0.75,0.75,0.5
286,12210.95,10868.73,0.781609,0.888889,0.978261,0.733333,0.87963,0.875,0.963636,0.350622,0.954545,0.603563,1,1,1,1,1,1
287,12310.875,10872.015,0.758621,0.888889,0.967391,0.733333,0.87037,0.875,0.981818,0.298755,0.909091,0.550668,0.5,0.5,0.558824,0.855263,0.902778,0.517857
288,12410.8,10875.295,0.747126,0.888889,0.967391,0.733333,0.861111,0.875,1,0.29668,0.909091,0.527283,0.5,0.5,0.558824,0.855263,0.902778,0.517857
289,12510.725,10878.575,0.735632,0.866667,0.956522,0.733333,0.861111,0.875,0.981818,0.255187,0.954545,0.479955,1,0.994792,0.808824,0.75,0.75,0.5
290,12610.65,10881.855,0.724138,0.8,0.945652,0.733333,0.851852,0.875,0.981818,0.21888,0.954545,0.428174,1,0.994792,0.808824,0.75,0.75,0.5
291,12810.505,10888.415,0.712644,0.777778,0.913043,0.733333,0.842593,0.875,0.981818,0.25,0.954545,0.417038,1,1,1,1,1,1
292,12910.425,10891.695,0.701149,0.777778,0.902174,0.733333,0.833333,0.8625,1,0.243776,1,0.334076,1,0.994792,0.808824,0.75,0.75,0.5
293,13010.355,10894.975,0.689655,0.777778,0.891304,0.733333,0.824074,0.7625,0.981818,0.231328,0.954545,0.296771,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
294,13110.28,10898.255,0.666667,0.777778,0.880435,0.733333,0.814815,0.75,0.963636,0.210581,0.909091,0.270045,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
295,13210.205,10901.535,0.655172,0.777778,0.858696,0.733333,0.796296,0.75,0.945455,0.184647,0.863636,0.230512,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
296,13310.13,10904.815,0.643678,0.777778,0.847826,0.733333,0.787037,0.75,0.945455,0.158714,0.909091,0.222717,0.944444,0.944444,0.95098,0.983918,0.989198,0.946429
297,13410.055,10908.095,0.62069,0.777778,0.826087,0.733333,0.777778,0.75,0.981818,0.137967,0.863636,0.197661,1,1,1,1,1,1
298,13509.98,10911.375,0.609195,0.777778,0.815217,0.7,0.759259,0.75,0.963636,0.14834,0.909091,0.200445,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
299,13609.905,10914.655,0.597701,0.777778,0.804348,0.666667,0.75,0.75,0.981818,0.144191,0.954545,0.19265,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
300,13709.835,10917.94,0.586207,0.777778,0.793478,0.666667,0.740741,0.75,0.981818,0.102697,1,0.170379,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
301,13809.76,10921.22,0.574713,0.777778,0.782609,0.666667,0.731481,0.75,0.963636,0.078838,0.954545,0.146993,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
302,13909.685,10924.5,0.551724,0.777778,0.76087,0.666667,0.712963,0.75,0.963636,0.064315,0.954545,0.140312,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
303,14009.61,10927.78,0.54023,0.777778,0.75,0.666667,0.703704,0.75,0.963636,0.054979,0.909091,0.131403,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
304,14109.535,10931.06,0.54023,0.777778,0.728261,0.666667,0.685185,0.75,0.945455,0.041494,0.909091,0.111359,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
305,14209.46,10934.34,0.528736,0.777778,0.728261,0.666667,0.685185,0.75,0.945455,0.041494,0.863636,0.108575,0.977273,0.977273,0.979947,0.993421,0.995581,0.978084
306,14309.385,10937.62,0.528736,0.777778,0.717391,0.666667,0.675926,0.75,0.945455,0.036307,0.863636,0.096882,1,1,1,1,1,1
307,14409.315,10940.9,0.517241,0.777778,0.695652,0.666667,0.657407,0.75,0.909091,0.025934,0.772727,0.065702,0.9,0.9,0.911765,0.971053,0.980556,0.903571
308,14509.24,10944.18,0.528736,0.755556,0.684783,0.666667,0.657407,0.75,0.909091,0.020747,0.772727,0.049555,0.9,0.9,0.911765,0.971053,0.980556,0.903571
309,14609.165,10947.46,0.54023,0.666667,0.673913,0.606667,0.648148,0.6375,0.890909,0.016598,0.727273,0.036748,0.75,0.75,0.779412,0.927632,0.951389,0.758929
310,14809.015,10954.025,0.528736,0.666667,0.652174,0.606667,0.62037,0.625,0.836364,0.010373,0.590909,0.024499,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
311,14908.945,10957.305,0.517241,0.666667,0.641304,0.533333,0.611111,0.625,0.818182,0.007261,0.545455,0.009465,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
312,15008.87,10960.585,0.505747,0.666667,0.619565,0.466667,0.592593,0.5875,0.8,0,0.5,0,0.909091,0.909091,0.919786,0.973684,0.982323,0.912338
313,15708.355,10983.545,0.505747,0.666667,0.543478,0.2,0.527778,0,0.654545,0,0.454545,0.00167,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
314,15808.28,10986.825,0.505747,0.666667,0.554348,0.2,0.509259,0,0.636364,0,0.454545,0.001114,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
315,15908.205,10990.105,0.482759,0.666667,0.565217,0.2,0.5,0,0.6,0,0.363636,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
316,16008.135,10993.385,0.471264,0.666667,0.576087,0.2,0.490741,0,0.6,0,0.318182,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
317,16108.06,10996.665,0.45977,0.666667,0.586957,0.2,0.481481,0,0.581818,0,0.272727,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
318,16207.985,10999.945,0.448276,0.666667,0.597826,0.2,0.472222,0,0.563636,0,0.227273,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
319,16307.915,11003.225,0.436782,0.666667,0.608696,0.2,0.462963,0,0.545455,0,0.227273,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
320,16407.84,11006.505,0.425287,0.666667,0.608696,0.2,0.462963,0,0.527273,0,0.227273,0,0.970588,0.970588,0.974048,0.991486,0.994281,0.971639
